,student_id,student_major,student_age,student_gpa,is_undergrad,scholarship_percentage,student_batch,student_outstanding_fees,max_credits/semester,student_name
1655,1656,Engineering,18,-0.18,yes,0,2022,32000.0,0,Tamer Ahmed
1656,1657,Computer Science,25,2.09,yes,0,2022,32000.0,12,Sabah Ahmed
1657,1658,Computer Science,21,3.13,yes,10,2021,25920.0,16,Youssef Naser
1658,1659,Mathematics,19,3.61,yes,25,2023,33600.0,16,Toaa Tamer
1659,1660,Mathematics,19,1.4,yes,0,2020,25600.0,0,Abdelrahman Moustafa
1660,1661,Science,25,1.1,yes,0,2023,44800.0,0,Mariam Youssef
1661,1662,Computer Science,19,3.38,yes,25,2021,21600.0,16,Tamer Yehia
1662,1663,Mathematics,19,1.64,yes,0,2023,44800.0,12,Doha Mohamed
1663,1664,Science,25,2.03,yes,0,2020,25600.0,12,Naser Yehia
1664,1665,Science,19,1.26,yes,0,2020,25600.0,0,Doha Mahmoud
1665,1666,Computer Science,21,3.49,yes,25,2024,38400.0,16,Yehia Mahmoud
1666,1667,Mathematics,18,2.17,yes,0,2021,28800.0,12,Doaa Yehia
1667,1668,Science,23,2.23,yes,0,2023,44800.0,12,Mohamed Tamer
1668,1669,Mathematics,21,3.44,yes,25,2023,33600.0,16,Sabah Abdelrahman
1669,1670,Computer Science,21,1.13,yes,0,2021,28800.0,0,Ahmed Mahmoud
1670,1671,Computer Science,20,3.13,yes,10,2022,28800.0,16,Mariam Abdelrahman
1671,1672,Engineering,24,3.56,yes,25,2023,33600.0,16,Abdelrahman Mahmoud
1672,1673,Computer Science,22,1.03,yes,0,2023,44800.0,0,Doha Mohamed
1673,1674,Computer Science,18,3.53,yes,25,2022,24000.0,16,Tamer Mohamed
1674,1675,Computer Science,20,2.9,yes,0,2020,25600.0,16,Esraa Naser
1675,1676,Mathematics,25,0.33,yes,0,2024,51200.0,0,Naser Mahmoud
1676,1677,Engineering,20,3.25,yes,10,2021,25920.0,16,Doaa Yehia
1677,1678,Computer Science,18,-0.11,yes,0,2021,28800.0,0,Tamer Mohamed
1678,1679,Computer Science,24,1.12,yes,0,2021,28800.0,0,Sabah Youssef
1679,1680,Mathematics,21,0.59,yes,0,2021,28800.0,0,Yehia Mahmoud
1680,1681,Science,23,0.14,yes,0,2021,28800.0,0,Mariam Ahmed
1681,1682,Engineering,22,3.89,yes,35,2022,20800.0,16,Youssef Ahmed
1682,1683,Mathematics,24,3.01,yes,10,2021,25920.0,16,Yousra Ahmed
1683,1684,Engineering,23,0.47,yes,0,2022,32000.0,0,Yehia Mahmoud
1684,1685,Science,23,1.6,yes,0,2020,25600.0,12,Esraa Moustafa
1685,1686,Engineering,25,0.43,yes,0,2022,32000.0,0,Naser Khalid
1686,1687,Engineering,18,1.74,yes,0,2020,25600.0,12,Esraa Khalid
1687,1688,Engineering,21,3.95,yes,35,2020,16640.0,16,Ahmed Khalid
1688,1689,Mathematics,23,2.89,yes,0,2023,44800.0,16,Doha Naser
1689,1690,Engineering,18,1.9,yes,0,2021,28800.0,12,Mahmoud Ahmed
1690,1691,Computer Science,18,3.24,yes,10,2022,28800.0,16,Mayar Naser
1691,1692,Science,25,0.9,yes,0,2022,32000.0,0,Youssef Mahmoud
1692,1693,Computer Science,21,1.76,yes,0,2024,51200.0,12,Sabah Yehia
1693,1694,Science,18,3.04,yes,10,2022,28800.0,16,Abdelrahman Abdelrahman
1694,1695,Science,24,2.11,yes,0,2021,28800.0,12,Mayar Abdelrahman
1695,1696,Mathematics,19,0.51,yes,0,2023,44800.0,0,Abdelrahman Abdelrahman
1696,1697,Engineering,20,1.07,yes,0,2023,44800.0,0,Doaa Khalid
1697,1698,Mathematics,18,1.13,yes,0,2021,28800.0,0,Yehia Tamer
1698,1699,Mathematics,24,1.79,yes,0,2024,51200.0,12,Mayar Khalid
1699,1700,Mathematics,25,2.8,yes,0,2023,44800.0,16,Yehia Abdelrahman
1700,1701,Computer Science,21,0.58,yes,0,2022,32000.0,0,Toaa Abdelrahman
1701,1702,Mathematics,22,2.73,yes,0,2022,32000.0,16,Mahmoud Khalid
1702,1703,Science,21,1.39,yes,0,2023,44800.0,0,Toaa Yehia
1703,1704,Computer Science,21,3.38,yes,25,2021,21600.0,16,Youssef Mahmoud
1704,1705,Mathematics,24,0.91,yes,0,2020,25600.0,0,Mayar Abdelrahman
1705,1706,Engineering,19,3.39,yes,25,2021,21600.0,16,Youssef Khalid
1706,1707,Mathematics,23,2.2,yes,0,2021,28800.0,12,Mayar Abdelrahman
1707,1708,Engineering,21,2.36,yes,0,2021,28800.0,12,Moustafa Ahmed
1708,1709,Mathematics,21,1.02,yes,0,2021,28800.0,0,Mayar Ahmed
1709,1710,Engineering,21,2.95,yes,0,2021,28800.0,16,Yehia Yehia
1710,1711,Science,19,3.9,yes,35,2023,29120.0,16,Toaa Naser
1711,1712,Mathematics,24,3.59,yes,25,2023,33600.0,16,Abdelrahman Abdelrahman
1712,1713,Engineering,18,1.38,yes,0,2021,28800.0,0,Esraa Mohamed
1713,1714,Engineering,21,3.52,yes,25,2021,21600.0,16,Khalid Youssef
1714,1715,Science,25,1.97,yes,0,2021,28800.0,12,Sabah Youssef
1715,1716,Computer Science,25,1.22,yes,0,2023,44800.0,0,Youssef Moustafa
1716,1717,Computer Science,25,3.67,yes,35,2023,29120.0,16,Mayar Mahmoud
1717,1718,Science,23,0.21,yes,0,2022,32000.0,0,Abdelrahman Tamer
1718,1719,Computer Science,22,0.2,yes,0,2023,44800.0,0,Mariam Tamer
1719,1720,Engineering,20,0.5,yes,0,2022,32000.0,0,Naser Yehia
1720,1721,Computer Science,18,2.19,yes,0,2022,32000.0,12,Sabah Tamer
1721,1722,Mathematics,21,2.7,yes,0,2021,28800.0,16,Tamer Tamer
1722,1723,Engineering,23,1.33,yes,0,2024,51200.0,0,Esraa Abdelrahman
1723,1724,Engineering,18,3.96,yes,35,2022,20800.0,16,Abdelrahman Khalid
1724,1725,Mathematics,18,0.89,yes,0,2021,28800.0,0,Doaa Abdelrahman
1725,1726,Mathematics,25,1.35,yes,0,2023,44800.0,0,Khalid Ahmed
1726,1727,Science,22,1.8,yes,0,2024,51200.0,12,Marwa Abdelrahman
1727,1728,Science,20,2.2,yes,0,2024,51200.0,12,Naser Mohamed
1728,1729,Mathematics,24,1.87,yes,0,2020,25600.0,12,Toaa Ahmed
1729,1730,Science,23,0.49,yes,0,2023,44800.0,0,Moustafa Naser
1730,1731,Engineering,21,3.59,yes,25,2022,24000.0,16,Toaa Abdelrahman
1731,1732,Science,23,0.37,yes,0,2020,25600.0,0,Yehia Mohamed
1732,1733,Computer Science,23,3.43,yes,25,2024,38400.0,16,Yousra Abdelrahman
1733,1734,Mathematics,20,1.75,yes,0,2020,25600.0,12,Abdelrahman Naser
1734,1735,Computer Science,20,3.62,yes,25,2021,21600.0,16,Doaa Tamer
1735,1736,Science,20,3.25,yes,10,2021,25920.0,16,Mohamed Abdelrahman
1736,1737,Engineering,18,2.31,yes,0,2023,44800.0,12,Doaa Yehia
1737,1738,Computer Science,20,2.02,yes,0,2023,44800.0,12,Youssef Tamer
1738,1739,Mathematics,18,2.86,yes,0,2022,32000.0,16,Marwa Tamer
1739,1740,Mathematics,20,1.94,yes,0,2021,28800.0,12,Naser Tamer
1740,1741,Mathematics,23,2.11,yes,0,2022,32000.0,12,Sabah Tamer
1741,1742,Computer Science,23,3.63,yes,25,2021,21600.0,16,Yehia Ahmed
1742,1743,Mathematics,19,2.7,yes,0,2024,51200.0,16,Doha Moustafa
1743,1744,Science,25,2.42,yes,0,2022,32000.0,12,Youssef Khalid
1744,1745,Mathematics,19,0.34,yes,0,2020,25600.0,0,Sabah Mahmoud
1745,1746,Mathematics,21,3.79,yes,35,2022,20800.0,16,Mohamed Ahmed
1746,1747,Engineering,23,3.53,yes,25,2020,19200.0,16,Mariam Khalid
1747,1748,Mathematics,19,1.47,yes,0,2023,44800.0,0,Ahmed Mohamed
1748,1749,Mathematics,19,1.53,yes,0,2021,28800.0,12,Toaa Tamer
1749,1750,Computer Science,22,2.28,yes,0,2022,32000.0,12,Mahmoud Mohamed
1750,1751,Science,25,2.6,yes,0,2023,44800.0,16,Mayar Naser
1751,1752,Science,18,-0.18,yes,0,2023,44800.0,0,Khalid Moustafa
1752,1753,Computer Science,23,1.99,yes,0,2020,25600.0,12,Sabah Yehia
1753,1754,Mathematics,24,4.0,yes,100,2023,0.0,16,Ahmed Ahmed
1754,1755,Computer Science,21,0.83,yes,0,2023,44800.0,0,Mayar Tamer
1755,1756,Mathematics,22,0.42,yes,0,2022,32000.0,0,Tamer Mahmoud
1756,1757,Mathematics,25,0.21,yes,0,2021,28800.0,0,Sabah Moustafa
1757,1758,Computer Science,22,1.24,yes,0,2021,28800.0,0,Mahmoud Mahmoud
1758,1759,Science,20,3.79,yes,35,2023,29120.0,16,Doaa Abdelrahman
1759,1760,Computer Science,19,0.28,yes,0,2024,51200.0,0,Mahmoud Yehia
1760,1761,Engineering,19,1.01,yes,0,2022,32000.0,0,Sabah Moustafa
1761,1762,Engineering,20,3.83,yes,35,2023,29120.0,16,Moustafa Mahmoud
1762,1763,Computer Science,18,2.01,yes,0,2024,51200.0,12,Doaa Naser
1763,1764,Science,21,4.0,yes,100,2022,0.0,16,Moustafa Moustafa
1764,1765,Mathematics,25,1.99,yes,0,2022,32000.0,12,Mariam Ahmed
1765,1766,Engineering,20,1.71,yes,0,2022,32000.0,12,Yehia Abdelrahman
1766,1767,Science,25,4.0,yes,100,2020,0.0,16,Doha Ahmed
1767,1768,Computer Science,18,4.0,yes,100,2022,0.0,16,Ahmed Mohamed
1768,1769,Engineering,19,2.1,yes,0,2021,28800.0,12,Mayar Abdelrahman
1769,1770,Science,21,4.0,yes,100,2021,0.0,16,Ahmed Yehia
1770,1771,Engineering,24,3.19,yes,10,2024,46080.0,16,Doha Yehia
1771,1772,Science,20,1.76,yes,0,2022,32000.0,12,Tamer Mahmoud
1772,1773,Engineering,21,3.15,yes,10,2021,25920.0,16,Mariam Tamer
1773,1774,Computer Science,22,1.53,yes,0,2022,32000.0,12,Youssef Ahmed
1774,1775,Mathematics,23,1.75,yes,0,2020,25600.0,12,Toaa Khalid
1775,1776,Computer Science,22,1.1,yes,0,2023,44800.0,0,Mahmoud Yehia
1776,1777,Science,23,0.82,yes,0,2022,32000.0,0,Doaa Abdelrahman
1777,1778,Science,18,3.03,yes,10,2022,28800.0,16,Youssef Tamer
1778,1779,Mathematics,22,2.68,yes,0,2023,44800.0,16,Doha Moustafa
1779,1780,Engineering,19,0.45,yes,0,2022,32000.0,0,Yehia Mahmoud
1780,1781,Mathematics,23,1.39,yes,0,2024,51200.0,0,Esraa Moustafa
1781,1782,Mathematics,18,0.92,yes,0,2021,28800.0,0,Ahmed Ahmed
1782,1783,Science,18,2.66,yes,0,2020,25600.0,16,Esraa Mahmoud
1783,1784,Science,19,2.64,yes,0,2022,32000.0,16,Moustafa Khalid
1784,1785,Engineering,24,0.58,yes,0,2022,32000.0,0,Esraa Khalid
1785,1786,Engineering,20,1.33,yes,0,2020,25600.0,0,Yehia Khalid
1786,1787,Science,25,3.33,yes,25,2024,38400.0,16,Mariam Mohamed
1787,1788,Computer Science,22,2.85,yes,0,2021,28800.0,16,Yehia Tamer
1788,1789,Science,24,0.35,yes,0,2021,28800.0,0,Toaa Yehia
1789,1790,Computer Science,21,4.0,yes,100,2021,0.0,16,Ahmed Mohamed
1790,1791,Computer Science,25,1.12,yes,0,2023,44800.0,0,Mayar Abdelrahman
1791,1792,Mathematics,22,1.98,yes,0,2023,44800.0,12,Yehia Yehia
1792,1793,Engineering,20,3.66,yes,35,2022,20800.0,16,Mayar Tamer
1793,1794,Mathematics,23,1.89,yes,0,2023,44800.0,12,Youssef Moustafa
1794,1795,Science,24,3.87,yes,35,2023,29120.0,16,Doaa Ahmed
1795,1796,Mathematics,25,2.39,yes,0,2024,51200.0,12,Youssef Abdelrahman
1796,1797,Mathematics,18,3.87,yes,35,2020,16640.0,16,Toaa Tamer
1797,1798,Science,24,3.43,yes,25,2021,21600.0,16,Youssef Abdelrahman
1798,1799,Science,23,3.88,yes,35,2023,29120.0,16,Esraa Yehia
1799,1800,Science,21,3.35,yes,25,2023,33600.0,16,Khalid Youssef
1800,1801,Mathematics,24,2.63,yes,0,2023,44800.0,16,Marwa Yehia
1801,1802,Computer Science,22,3.79,yes,35,2023,29120.0,16,Naser Abdelrahman
1802,1803,Mathematics,18,4.0,yes,100,2020,0.0,16,Doaa Naser
1803,1804,Science,20,1.91,yes,0,2024,51200.0,12,Khalid Youssef
1804,1805,Mathematics,18,2.32,yes,0,2023,44800.0,12,Yousra Mohamed
1805,1806,Mathematics,23,1.93,yes,0,2020,25600.0,12,Ahmed Ahmed
1806,1807,Computer Science,23,3.89,yes,35,2021,18720.0,16,Mayar Ahmed
1807,1808,Computer Science,20,1.05,yes,0,2023,44800.0,0,Khalid Tamer
1808,1809,Computer Science,18,1.52,yes,0,2023,44800.0,12,Doha Tamer
1809,1810,Science,21,0.32,yes,0,2021,28800.0,0,Mohamed Abdelrahman
1810,1811,Engineering,21,0.93,yes,0,2022,32000.0,0,Toaa Mahmoud
1811,1812,Mathematics,20,2.63,yes,0,2022,32000.0,16,Tamer Tamer
1812,1813,Science,22,0.04,yes,0,2023,44800.0,0,Doha Khalid
1813,1814,Computer Science,25,1.47,yes,0,2021,28800.0,0,Tamer Moustafa
1814,1815,Computer Science,23,1.95,yes,0,2020,25600.0,12,Doaa Moustafa
1815,1816,Computer Science,21,3.37,yes,25,2020,19200.0,16,Abdelrahman Mahmoud
1816,1817,Engineering,22,2.91,yes,0,2023,44800.0,16,Marwa Ahmed
1817,1818,Mathematics,24,0.91,yes,0,2023,44800.0,0,Abdelrahman Mohamed
1818,1819,Science,25,1.66,yes,0,2024,51200.0,12,Toaa Youssef
1819,1820,Science,23,2.12,yes,0,2022,32000.0,12,Abdelrahman Naser
1820,1821,Mathematics,19,1.1,yes,0,2020,25600.0,0,Toaa Youssef
1821,1822,Engineering,20,2.46,yes,0,2024,51200.0,12,Moustafa Mahmoud
1822,1823,Engineering,21,0.74,yes,0,2023,44800.0,0,Doha Mohamed
1823,1824,Engineering,23,1.02,yes,0,2023,44800.0,0,Moustafa Mahmoud
1824,1825,Computer Science,25,2.81,yes,0,2024,51200.0,16,Esraa Abdelrahman
1825,1826,Science,22,2.73,yes,0,2024,51200.0,16,Naser Khalid
1826,1827,Mathematics,24,3.77,yes,35,2022,20800.0,16,Doaa Moustafa
1827,1828,Computer Science,25,1.96,yes,0,2021,28800.0,12,Ahmed Mahmoud
1828,1829,Engineering,24,4.0,yes,100,2021,0.0,16,Doha Mahmoud
1829,1830,Engineering,25,4.0,yes,100,2022,0.0,16,Naser Naser
1830,1831,Mathematics,22,2.4,yes,0,2021,28800.0,12,Sabah Mohamed
1831,1832,Mathematics,24,3.4,yes,25,2022,24000.0,16,Khalid Khalid
1832,1833,Computer Science,23,1.38,yes,0,2024,51200.0,0,Doaa Moustafa
1833,1834,Mathematics,19,1.67,yes,0,2020,25600.0,12,Khalid Abdelrahman
1834,1835,Computer Science,24,1.64,yes,0,2023,44800.0,12,Doha Youssef
1835,1836,Computer Science,21,1.26,yes,0,2022,32000.0,0,Abdelrahman Naser
1836,1837,Engineering,25,1.51,yes,0,2021,28800.0,12,Esraa Ahmed
1837,1838,Mathematics,18,0.63,yes,0,2022,32000.0,0,Tamer Yehia
1838,1839,Engineering,25,0.07,yes,0,2021,28800.0,0,Yousra Mahmoud
1839,1840,Computer Science,18,0.23,yes,0,2022,32000.0,0,Abdelrahman Tamer
1840,1841,Computer Science,20,1.55,yes,0,2021,28800.0,12,Marwa Mohamed
1841,1842,Computer Science,20,2.17,yes,0,2023,44800.0,12,Ahmed Ahmed
1842,1843,Engineering,24,2.46,yes,0,2021,28800.0,12,Doaa Mohamed
1843,1844,Mathematics,23,0.67,yes,0,2021,28800.0,0,Yehia Youssef
1844,1845,Science,18,3.05,yes,10,2020,23040.0,16,Yousra Abdelrahman
1845,1846,Engineering,25,0.99,yes,0,2023,44800.0,0,Yehia Mohamed
1846,1847,Computer Science,20,-0.01,yes,0,2022,32000.0,0,Esraa Khalid
1847,1848,Engineering,24,1.75,yes,0,2020,25600.0,12,Naser Mahmoud
1848,1849,Science,18,3.6,yes,25,2020,19200.0,16,Doha Tamer
1849,1850,Mathematics,20,3.89,yes,35,2022,20800.0,16,Mohamed Ahmed
1850,1851,Computer Science,22,3.94,yes,35,2023,29120.0,16,Marwa Tamer
1851,1852,Mathematics,20,2.59,yes,0,2024,51200.0,16,Moustafa Mahmoud
1852,1853,Science,22,2.13,yes,0,2023,44800.0,12,Doha Abdelrahman
1853,1854,Engineering,18,0.39,yes,0,2020,25600.0,0,Youssef Ahmed
1854,1855,Engineering,20,0.57,yes,0,2021,28800.0,0,Doha Moustafa
1855,1856,Mathematics,20,3.59,yes,25,2020,19200.0,16,Mahmoud Youssef
1856,1857,Engineering,20,2.59,yes,0,2022,32000.0,16,Toaa Mahmoud
1857,1858,Computer Science,23,0.28,yes,0,2021,28800.0,0,Mahmoud Youssef
1858,1859,Engineering,19,1.25,yes,0,2023,44800.0,0,Doaa Mahmoud
1859,1860,Computer Science,19,4.0,yes,100,2023,0.0,16,Naser Naser
1860,1861,Science,18,0.72,yes,0,2023,44800.0,0,Toaa Tamer
1861,1862,Engineering,23,2.05,yes,0,2022,32000.0,12,Mahmoud Khalid
1862,1863,Computer Science,22,0.8,yes,0,2021,28800.0,0,Mayar Abdelrahman
1863,1864,Computer Science,24,0.45,yes,0,2023,44800.0,0,Yehia Ahmed
1864,1865,Science,22,0.09,yes,0,2023,44800.0,0,Doaa Khalid
1865,1866,Science,25,1.81,yes,0,2021,28800.0,12,Moustafa Naser
1866,1867,Science,21,1.71,yes,0,2024,51200.0,12,Doha Khalid
1867,1868,Mathematics,24,0.38,yes,0,2021,28800.0,0,Youssef Youssef
1868,1869,Science,20,2.1,yes,0,2020,25600.0,12,Sabah Tamer
1869,1870,Engineering,22,3.5,yes,25,2023,33600.0,16,Moustafa Yehia
1870,1871,Science,20,2.94,yes,0,2020,25600.0,16,Yousra Khalid
1871,1872,Mathematics,21,1.2,yes,0,2024,51200.0,0,Mahmoud Tamer
1872,1873,Science,24,4.0,yes,100,2020,0.0,16,Toaa Naser
1873,1874,Science,23,0.64,yes,0,2023,44800.0,0,Moustafa Naser
1874,1875,Science,25,2.3,yes,0,2021,28800.0,12,Yousra Mahmoud
1875,1876,Engineering,23,3.38,yes,25,2020,19200.0,16,Youssef Tamer
1876,1877,Mathematics,25,0.68,yes,0,2020,25600.0,0,Marwa Moustafa
1877,1878,Mathematics,21,2.51,yes,0,2020,25600.0,16,Khalid Yehia
1878,1879,Mathematics,25,1.03,yes,0,2020,25600.0,0,Yousra Ahmed
1879,1880,Computer Science,24,1.29,yes,0,2022,32000.0,0,Mohamed Khalid
1880,1881,Mathematics,19,0.73,yes,0,2023,44800.0,0,Toaa Tamer
1881,1882,Computer Science,19,2.69,yes,0,2021,28800.0,16,Khalid Ahmed
1882,1883,Computer Science,22,1.44,yes,0,2020,25600.0,0,Sabah Mahmoud
1883,1884,Computer Science,21,3.87,yes,35,2020,16640.0,16,Ahmed Youssef
1884,1885,Science,23,3.71,yes,35,2021,18720.0,16,Doha Tamer
1885,1886,Engineering,20,0.47,yes,0,2022,32000.0,0,Khalid Ahmed
1886,1887,Computer Science,24,0.37,yes,0,2022,32000.0,0,Doaa Abdelrahman
1887,1888,Engineering,23,3.37,yes,25,2020,19200.0,16,Naser Naser
1888,1889,Science,19,2.45,yes,0,2022,32000.0,12,Mayar Tamer
1889,1890,Engineering,24,0.48,yes,0,2023,44800.0,0,Youssef Mohamed
1890,1891,Engineering,21,3.79,yes,35,2022,20800.0,16,Mayar Youssef
1891,1892,Engineering,23,4.0,yes,100,2021,0.0,16,Mahmoud Ahmed
1892,1893,Science,22,2.78,yes,0,2021,28800.0,16,Sabah Youssef
1893,1894,Mathematics,22,1.11,yes,0,2024,51200.0,0,Ahmed Khalid
1894,1895,Mathematics,20,0.75,yes,0,2021,28800.0,0,Mayar Khalid
1895,1896,Mathematics,22,4.0,yes,100,2024,0.0,16,Youssef Mahmoud
1896,1897,Science,20,2.12,yes,0,2023,44800.0,12,Mayar Khalid
1897,1898,Mathematics,24,2.1,yes,0,2023,44800.0,12,Khalid Naser
1898,1899,Engineering,21,2.82,yes,0,2021,28800.0,16,Yousra Naser
1899,1900,Mathematics,24,0.46,yes,0,2023,44800.0,0,Moustafa Mahmoud
1900,1901,Mathematics,24,0.39,yes,0,2021,28800.0,0,Doaa Tamer
1901,1902,Mathematics,21,3.83,yes,35,2020,16640.0,16,Naser Yehia
1902,1903,Computer Science,20,1.46,yes,0,2023,44800.0,0,Marwa Khalid
1903,1904,Mathematics,25,2.85,yes,0,2021,28800.0,16,Ahmed Mohamed
1904,1905,Computer Science,22,3.19,yes,10,2021,25920.0,16,Doha Naser
1905,1906,Science,22,3.88,yes,35,2021,18720.0,16,Yehia Khalid
1906,1907,Science,23,1.15,yes,0,2022,32000.0,0,Mariam Khalid
1907,1908,Engineering,24,0.08,yes,0,2020,25600.0,0,Moustafa Abdelrahman
1908,1909,Computer Science,22,-0.09,yes,0,2024,51200.0,0,Sabah Mohamed
1909,1910,Engineering,23,0.8,yes,0,2023,44800.0,0,Abdelrahman Mahmoud
1910,1911,Science,20,3.62,yes,25,2023,33600.0,16,Esraa Moustafa
1911,1912,Computer Science,24,0.95,yes,0,2021,28800.0,0,Moustafa Khalid
1912,1913,Computer Science,22,2.95,yes,0,2023,44800.0,16,Doaa Moustafa
1913,1914,Computer Science,19,2.04,yes,0,2022,32000.0,12,Khalid Naser
1914,1915,Computer Science,18,1.4,yes,0,2024,51200.0,0,Doaa Abdelrahman
1915,1916,Mathematics,18,2.83,yes,0,2021,28800.0,16,Mohamed Naser
1916,1917,Computer Science,19,2.4,yes,0,2020,25600.0,12,Yousra Abdelrahman
1917,1918,Computer Science,20,1.53,yes,0,2020,25600.0,12,Mahmoud Khalid
1918,1919,Computer Science,22,0.36,yes,0,2023,44800.0,0,Toaa Yehia
1919,1920,Mathematics,25,1.71,yes,0,2023,44800.0,12,Mohamed Abdelrahman
1920,1921,Engineering,20,0.01,yes,0,2020,25600.0,0,Mayar Youssef
1921,1922,Science,19,1.2,yes,0,2023,44800.0,0,Naser Ahmed
1922,1923,Science,20,0.23,yes,0,2022,32000.0,0,Doaa Naser
1923,1924,Engineering,20,1.35,yes,0,2021,28800.0,0,Mohamed Tamer
1924,1925,Mathematics,23,1.35,yes,0,2023,44800.0,0,Sabah Abdelrahman
1925,1926,Mathematics,20,0.46,yes,0,2021,28800.0,0,Youssef Naser
1926,1927,Engineering,18,3.44,yes,25,2020,19200.0,16,Mayar Youssef
1927,1928,Engineering,22,2.9,yes,0,2020,25600.0,16,Youssef Youssef
1928,1929,Mathematics,25,1.35,yes,0,2022,32000.0,0,Sabah Khalid
1929,1930,Engineering,19,3.52,yes,25,2024,38400.0,16,Ahmed Tamer
1930,1931,Science,18,0.18,yes,0,2021,28800.0,0,Mariam Moustafa
1931,1932,Engineering,25,2.61,yes,0,2023,44800.0,16,Youssef Yehia
1932,1933,Engineering,24,1.45,yes,0,2024,51200.0,0,Marwa Naser
1933,1934,Engineering,21,1.91,yes,0,2021,28800.0,12,Moustafa Tamer
1934,1935,Mathematics,19,1.81,yes,0,2022,32000.0,12,Mariam Mohamed
1935,1936,Computer Science,23,2.74,yes,0,2021,28800.0,16,Tamer Khalid
1936,1937,Science,18,4.0,yes,100,2020,0.0,16,Doaa Naser
1937,1938,Computer Science,18,3.14,yes,10,2022,28800.0,16,Tamer Khalid
1938,1939,Computer Science,25,3.14,yes,10,2021,25920.0,16,Toaa Mahmoud
1939,1940,Computer Science,25,3.31,yes,10,2020,23040.0,16,Ahmed Naser
1940,1941,Mathematics,23,4.0,yes,100,2020,0.0,16,Doaa Khalid
1941,1942,Science,20,2.22,yes,0,2023,44800.0,12,Naser Tamer
1942,1943,Science,25,3.65,yes,25,2023,33600.0,16,Mariam Mohamed
1943,1944,Science,18,3.6,yes,25,2022,24000.0,16,Naser Abdelrahman
1944,1945,Computer Science,18,0.14,yes,0,2024,51200.0,0,Esraa Mohamed
1945,1946,Science,22,3.48,yes,25,2021,21600.0,16,Abdelrahman Abdelrahman
1946,1947,Computer Science,19,0.07,yes,0,2021,28800.0,0,Doha Abdelrahman
1947,1948,Mathematics,23,1.86,yes,0,2022,32000.0,12,Mohamed Yehia
1948,1949,Engineering,21,2.65,yes,0,2020,25600.0,16,Mariam Tamer
1949,1950,Mathematics,24,1.41,yes,0,2021,28800.0,0,Abdelrahman Naser
1950,1951,Mathematics,21,1.14,yes,0,2023,44800.0,0,Doha Naser
1951,1952,Computer Science,19,2.13,yes,0,2020,25600.0,12,Abdelrahman Moustafa
1952,1953,Engineering,21,4.0,yes,100,2022,0.0,16,Marwa Khalid
1953,1954,Computer Science,21,1.97,yes,0,2021,28800.0,12,Tamer Youssef
1954,1955,Mathematics,25,1.51,yes,0,2021,28800.0,12,Mariam Tamer
1955,1956,Engineering,22,1.87,yes,0,2021,28800.0,12,Tamer Khalid
1956,1957,Science,21,4.0,yes,100,2021,0.0,16,Mariam Mahmoud
1957,1958,Mathematics,20,0.69,yes,0,2023,44800.0,0,Moustafa Yehia
1958,1959,Engineering,23,3.7,yes,35,2023,29120.0,16,Doaa Yehia
1959,1960,Engineering,22,0.84,yes,0,2023,44800.0,0,Naser Khalid
1960,1961,Engineering,21,0.28,yes,0,2021,28800.0,0,Doaa Ahmed
1961,1962,Mathematics,22,1.96,yes,0,2023,44800.0,12,Moustafa Mahmoud
1962,1963,Mathematics,18,4.0,yes,100,2021,0.0,16,Marwa Abdelrahman
1963,1964,Computer Science,20,2.03,yes,0,2020,25600.0,12,Tamer Yehia
1964,1965,Computer Science,20,2.74,yes,0,2021,28800.0,16,Mariam Mohamed
1965,1966,Engineering,21,1.28,yes,0,2021,28800.0,0,Ahmed Youssef
1966,1967,Science,18,3.63,yes,25,2023,33600.0,16,Doaa Moustafa
1967,1968,Engineering,21,2.27,yes,0,2020,25600.0,12,Abdelrahman Abdelrahman
1968,1969,Science,21,2.08,yes,0,2021,28800.0,12,Doaa Tamer
1969,1970,Mathematics,24,3.59,yes,25,2020,19200.0,16,Naser Yehia
1970,1971,Science,19,3.33,yes,25,2020,19200.0,16,Doha Abdelrahman
1971,1972,Science,24,0.02,yes,0,2021,28800.0,0,Tamer Abdelrahman
1972,1973,Engineering,22,3.01,yes,10,2024,46080.0,16,Doha Ahmed
1973,1974,Science,18,0.53,yes,0,2020,25600.0,0,Naser Abdelrahman
1974,1975,Computer Science,18,2.74,yes,0,2023,44800.0,16,Doaa Ahmed
1975,1976,Computer Science,23,3.73,yes,35,2023,29120.0,16,Yehia Khalid
1976,1977,Science,18,1.11,yes,0,2023,44800.0,0,Esraa Tamer
1977,1978,Science,19,2.12,yes,0,2024,51200.0,12,Youssef Youssef
1978,1979,Engineering,23,3.48,yes,25,2022,24000.0,16,Yousra Moustafa
1979,1980,Engineering,22,2.52,yes,0,2024,51200.0,16,Mohamed Mahmoud
1980,1981,Engineering,18,-0.05,yes,0,2022,32000.0,0,Marwa Mahmoud
1981,1982,Engineering,25,1.79,yes,0,2024,51200.0,12,Tamer Abdelrahman
1982,1983,Engineering,20,2.14,yes,0,2021,28800.0,12,Doha Naser
1983,1984,Mathematics,19,1.5,yes,0,2023,44800.0,12,Youssef Tamer
1984,1985,Computer Science,18,3.01,yes,10,2022,28800.0,16,Sabah Moustafa
1985,1986,Science,20,3.5,yes,25,2022,24000.0,16,Youssef Mohamed
